created_at,status_id,text,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,retweet_count,favorite_count,lang,quoted_status_id,user_id,screen_name,mentions_user_id,mentions_screen_name,hashtags,urls,is_retweet,retweet_status_id,place_name,country,coordinates
2016-10-24T19:34:34Z,790637626537742300.0,RT @RLadiesNYC: @RLadiesGloba @earlconf @rstudio @ThinkRiseNY @RWomenTaskforce @wimlds  @carissa_shafto R-Ladies NYC Launch Event on Nov 21…,Twitter for Android,NA,NA,NA,FALSE,3,0,en,NA,770490229769789400.0,RLadiesGlobal,771203524872908800,RLadiesNYC,"NA","NA",TRUE,790416338305048577,NA,NA,NA
2016-10-24T17:34:42Z,790607463728967700.0,"RT @ExpectAPatronum: Just noticed my profile on @RLadiesGlobal, the website looks fancy :) #rlady #rcatlady https://t.co/9ZGTzYdi2C",Twitter for Android,NA,NA,NA,FALSE,3,0,en,NA,770490229769789400.0,RLadiesGlobal,"353520778,770490229769789440","ExpectAPatronum,RLadiesGlobal","rlady,rcatlady","NA",TRUE,790604479410348032,NA,NA,NA
2016-10-24T03:39:28Z,790397270193733600.0,RT @RWomenTaskforce: On the value of spaces that are feminist AND technical @RLadiesGlobal https://t.co/ha77jkHVvs,Twitter Web Client,NA,NA,NA,TRUE,3,0,en,790265745468817400.0,770490229769789400.0,RLadiesGlobal,"717312300529618945,770490229769789440","RWomenTaskforce,RLadiesGlobal","NA",https://twitter.com/ilaba/status/790265745468817408,TRUE,790340423176728576,NA,NA,NA
2016-10-22T01:58:51Z,789647171037560800.0,"RT @LucyStats: Look at all of these positive words coming from the #WSDS2016 hashtag {love, supporting, cool} 👯 #tidytext #rstats https://t…",Twitter for Android,NA,NA,NA,FALSE,22,0,en,NA,770490229769789400.0,RLadiesGlobal,1851554534,LucyStats,"WSDS2016,tidytext,rstats","NA",TRUE,789555159261179905,NA,NA,NA
2016-10-21T12:54:11Z,789449703142424600.0,"RT @BecomingDataSci: Thought: You don't have to be ""best"" data scientist/analyst to make a difference, just work with an org that needs the…",Twitter for Android,NA,NA,NA,FALSE,41,0,en,NA,770490229769789400.0,RLadiesGlobal,2343198944,BecomingDataSci,"NA","NA",TRUE,789291102763225088,NA,NA,NA
2016-10-21T11:49:21Z,789433390319726600.0,Announcing our SECOND #RLadies chapter in TURKEY 🇹🇷@RLadiesIzmir!! Merhaba! https://t.co/fTNCMslxLj P.S does YOUR c… https://t.co/k2cK7nzfb0,Twitter Web Client,NA,NA,NA,FALSE,14,16,en,NA,770490229769789400.0,RLadiesGlobal,788647266059943936,RLadiesIzmir,RLadies,"https://www.meetup.com/R-Ladies-%C4%B0zmiR/,https://twitter.com/i/web/status/789433390319726592",FALSE,NA,NA,NA,NA
2016-10-21T09:34:38Z,789399485889687600.0,"RT @jgschraiber: Can we all agree to stop saying ""Type I"" and ""Type II"" errors and just say ""false positives"" and ""false negatives""?",Twitter Web Client,NA,NA,NA,FALSE,675,0,en,NA,770490229769789400.0,RLadiesGlobal,1938608077,jgschraiber,"NA","NA",TRUE,781151215539384320,NA,NA,NA
2016-10-20T23:10:25Z,789242395779104800.0,@Eco_Stats @Cephmeister @seakaterun @NatashaGallo @eirenkate AWESOME!! Pls email slack@rladies.org so we can invite you to #RLadies slack!!😁,Twitter Web Client,789240464625037300.0,3299926951.0,Eco_Stats,FALSE,0,0,en,NA,770490229769789400.0,RLadiesGlobal,"3299926951,759110506477072384,1267920810,1490981708,2868298693","Eco_Stats,Cephmeister,seakaterun,NatashaGallo,eirenkate",RLadies,"NA",FALSE,NA,NA,NA,NA
2016-10-20T18:48:30Z,789176485194010600.0,RT @EKTBenn: Just learned abt @RLadiesGlobal &amp; R User Groups at the @RWomenTaskforce session at #WSDS2016! So great to know abt these #fema…,Twitter for Android,NA,NA,NA,FALSE,13,0,en,NA,770490229769789400.0,RLadiesGlobal,"748202660239654912,770490229769789440,717312300529618945","EKTBenn,RLadiesGlobal,RWomenTaskforce",WSDS2016,"NA",TRUE,789173425046564864,NA,NA,NA
2016-10-20T18:34:56Z,789173069755527200.0,RT @MineDogucu: @RWomenTaskforce included @RLadiesGlobal in #WSDS2016 https://t.co/wowtaenA7r,Twitter Web Client,NA,NA,NA,FALSE,4,0,en,NA,770490229769789400.0,RLadiesGlobal,"2883491409,717312300529618945,770490229769789440","MineDogucu,RWomenTaskforce,RLadiesGlobal",WSDS2016,"NA",TRUE,789172497677553665,NA,NA,NA
2016-10-20T17:15:30Z,789153077479678e3,"RT @dataandme: Meet ""R Notebooks"" (they're pretty freaking awesome) https://t.co/BupGimonUm via @rstudio #rstats https://t.co/UdMpwD4F76",Twitter Web Client,NA,NA,NA,FALSE,66,0,en,NA,770490229769789400.0,RLadiesGlobal,"3230388598,235261861","dataandme,rstudio",rstats,http://buff.ly/2dmojWH,TRUE,786639151567364096,NA,NA,NA
2016-10-20T17:14:23Z,789152796822167600.0,"RT @visnut: ""Dear Di, I'm writing to you to invite you to become an Ordinary Member (i.e. 
voting member) of the R Foundation."" VERY EXCITE…",Twitter Web Client,NA,NA,NA,FALSE,19,0,en,NA,770490229769789400.0,RLadiesGlobal,59773247,visnut,"NA","NA",TRUE,788945755964702721,NA,NA,NA
2016-10-20T00:00:27Z,788892600300400600.0,New to #rstats? Install the swirl R package and start learning R and #datascience interactively:… https://t.co/7K2Ii75Ig4,Twitter Web Client,NA,NA,NA,FALSE,11,18,en,NA,770490229769789400.0,RLadiesGlobal,"NA","NA","rstats,datascience",https://twitter.com/i/web/status/788892600300400641,FALSE,NA,NA,NA,NA
2016-10-19T19:24:17Z,788823100607565800.0,"RT @alice_data: Catch it,Bin it,Stop it! #Manexplaining (&amp;credittaking) disease that must be stopped!#womeninSTEM #womenintech @RLadiesGlob…",Twitter Web Client,NA,NA,NA,FALSE,2,0,en,NA,770490229769789400.0,RLadiesGlobal,474823395,alice_data,"Manexplaining,womeninSTEM,womenintech","NA",TRUE,788789315509882880,NA,NA,NA
2016-10-19T18:37:35Z,788811349346353200.0,"RT @alice_data: ""Dear #mansplainers, if you want a successful career do try not to explain a concept to a women who originally explained it…",Twitter Web Client,NA,NA,NA,FALSE,3,0,en,NA,770490229769789400.0,RLadiesGlobal,474823395,alice_data,mansplainers,"NA",TRUE,788787937970360320,NA,NA,NA
